population_group_name,measure_name,location_name,cause_name,metric_name,year,val,upper,lower
All Population,YLLs (Years of Life Lost),World Bank Low Income,Self-harm by firearm,Number,2023,203822.159,411628.2916,83485.21985
All Population,YLLs (Years of Life Lost),World Bank Low Income,Self-harm by firearm,Percent,2023,0.000753367,0.001519664,0.000306523
All Population,YLLs (Years of Life Lost),World Bank Low Income,Interpersonal violence,Number,2023,3505428.022,4807891.846,2511848.359
All Population,YLLs (Years of Life Lost),World Bank Low Income,Interpersonal violence,Percent,2023,0.012956612,0.017746019,0.00928116
All Population,YLLs (Years of Life Lost),World Bank Low Income,Physical violence by firearm,Number,2023,871256.7234,1373999.39,526439.2212
All Population,YLLs (Years of Life Lost),World Bank Low Income,Physical violence by firearm,Percent,2023,0.003220249,0.005090972,0.001939328
All Population,YLLs (Years of Life Lost),World Bank Low Income,Physical violence by sharp object,Number,2023,850547.8624,1303041.284,431550.252
All Population,YLLs (Years of Life Lost),World Bank Low Income,Physical violence by sharp object,Percent,2023,0.003143995,0.004825358,0.001591876
All Population,YLLs (Years of Life Lost),World Bank Low Income,Physical violence by other means,Number,2023,1783623.436,2512562.5,1116635.237
All Population,YLLs (Years of Life Lost),World Bank Low Income,Physical violence by other means,Percent,2023,0.006592368,0.009276426,0.004143254
All Population,YLLs (Years of Life Lost),World Bank Low Income,Exposure to forces of nature,Number,2023,840758.6194,924264.6965,765549.2976
All Population,YLLs (Years of Life Lost),World Bank Low Income,Exposure to forces of nature,Percent,2023,0.003107876,0.003426645,0.002830156
All Population,YLLs (Years of Life Lost),World Bank Low Income,Environmental heat and cold exposure,Number,2023,113239.4375,214387.7703,40261.1943
All Population,YLLs (Years of Life Lost),World Bank Low Income,Environmental heat and cold exposure,Percent,2023,0.000418547,0.000792072,0.000148547
All Population,YLLs (Years of Life Lost),Belgium,Injuries,Number,2023,190378.128,200885.75,179142.2206
All Population,YLLs (Years of Life Lost),Belgium,Injuries,Percent,2023,0.103252807,0.109032525,0.097225084
All Population,YLLs (Years of Life Lost),Belgium,Transport injuries,Number,2023,24868.03924,28066.42343,21990.42722
All Population,YLLs (Years of Life Lost),Belgium,Transport injuries,Percent,2023,0.013487165,0.01517304,0.011941569
All Population,YLLs (Years of Life Lost),Belgium,Road injuries,Number,2023,23000.32387,26035.04633,20367.61587
All Population,YLLs (Years of Life Lost),Belgium,Road injuries,Percent,2023,0.012474243,0.014065764,0.011048324
All Population,YLLs (Years of Life Lost),Belgium,Pedestrian road injuries,Number,2023,5959.917274,7040.639701,4986.896453
All Population,YLLs (Years of Life Lost),Belgium,Pedestrian road injuries,Percent,2023,0.003232466,0.003826952,0.00271942
All Population,YLLs (Years of Life Lost),Belgium,Cyclist road injuries,Number,2023,2288.7436,2835.784284,1815.288944
All Population,YLLs (Years of Life Lost),Belgium,Cyclist road injuries,Percent,2023,0.00124131,0.001545005,0.000987554
All Population,YLLs (Years of Life Lost),Belgium,Motorcyclist road injuries,Number,2023,4169.837915,5085.342999,3325.404985
All Population,YLLs (Years of Life Lost),Belgium,Motorcyclist road injuries,Percent,2023,0.002261473,0.002758022,0.001802984
All Population,YLLs (Years of Life Lost),World Bank High Income,Motorcyclist road injuries,Number,2023,760703.2166,829949.4869,695234.6003
All Population,YLLs (Years of Life Lost),World Bank High Income,Motorcyclist road injuries,Percent,2023,0.002896784,0.00315378,0.002643263
All Population,YLLs (Years of Life Lost),World Bank High Income,Motor vehicle road injuries,Number,2023,3146622.662,3323549.334,2961594.304
All Population,YLLs (Years of Life Lost),World Bank High Income,Motor vehicle road injuries,Percent,2023,0.011982689,0.012647332,0.011254791
All Population,YLLs (Years of Life Lost),World Bank High Income,Other road injuries,Number,2023,32630.65477,37298.39882,28586.29635
All Population,YLLs (Years of Life Lost),World Bank High Income,Other road injuries,Percent,2023,0.000124261,0.000142098,0.000108724
All Population,YLLs (Years of Life Lost),World Bank High Income,Other transport injuries,Number,2023,436932.7822,475461.5095,399215.8392
All Population,YLLs (Years of Life Lost),World Bank High Income,Other transport injuries,Percent,2023,0.001663892,0.001806879,0.001526441
All Population,YLLs (Years of Life Lost),World Bank High Income,Unintentional injuries,Number,2023,10226148.18,10682024.14,9626050.559
All Population,YLLs (Years of Life Lost),World Bank High Income,Unintentional injuries,Percent,2023,0.038941863,0.040613513,0.036641695
All Population,YLLs (Years of Life Lost),World Bank High Income,Falls,Number,2023,3962667.711,4307839.822,3531484.179
All Population,YLLs (Years of Life Lost),World Bank High Income,Falls,Percent,2023,0.015090398,0.016372551,0.013488347
All Population,YLLs (Years of Life Lost),World Bank High Income,Drowning,Number,2023,986544.375,1042048.737,928655.5451
All Population,YLLs (Years of Life Lost),World Bank High Income,Drowning,Percent,2023,0.003756943,0.003981142,0.003534403
All Population,YLLs (Years of Life Lost),World Bank High Income,"Fire, heat, and hot substances",Number,2023,527281.016,573235.728,493788.4793
All Population,YLLs (Years of Life Lost),World Bank High Income,"Fire, heat, and hot substances",Percent,2023,0.002007952,0.002183403,0.00188337
All Population,YLLs (Years of Life Lost),World Bank High Income,Poisonings,Number,2023,308350.2877,327551.3765,289224.8271
All Population,YLLs (Years of Life Lost),World Bank High Income,Poisonings,Percent,2023,0.001174246,0.001246626,0.00110072
All Population,YLLs (Years of Life Lost),World Bank High Income,Poisoning by carbon monoxide,Number,2023,279754.844,299260.1843,261839.8826
All Population,YLLs (Years of Life Lost),World Bank High Income,Poisoning by carbon monoxide,Percent,2023,0.001065352,0.001138968,0.000995927
All Population,YLLs (Years of Life Lost),World Bank High Income,Poisoning by other means,Number,2023,28595.44371,33162.73535,24709.79779
All Population,YLLs (Years of Life Lost),World Bank High Income,Poisoning by other means,Percent,2023,0.000108894,0.000126008,9.38E-05
All Population,YLLs (Years of Life Lost),World Bank High Income,Exposure to mechanical forces,Number,2023,486928.9971,540586.9159,435551.9586
All Population,YLLs (Years of Life Lost),World Bank High Income,Exposure to mechanical forces,Percent,2023,0.001854296,0.002059578,0.001658251
All Population,YLLs (Years of Life Lost),World Bank High Income,Unintentional firearm injuries,Number,2023,107233.8604,139207.7742,81126.16859
All Population,YLLs (Years of Life Lost),World Bank High Income,Unintentional firearm injuries,Percent,2023,0.00040835,0.000528985,0.000308922
All Population,YLLs (Years of Life Lost),World Bank High Income,Other exposure to mechanical forces,Number,2023,379695.1367,418975.0668,344297.5473
All Population,YLLs (Years of Life Lost),World Bank High Income,Other exposure to mechanical forces,Percent,2023,0.001445946,0.001597711,0.001310578
All Population,YLLs (Years of Life Lost),World Bank High Income,Adverse effects of medical treatment,Number,2023,493802.8462,535869.7939,448404.9811
All Population,YLLs (Years of Life Lost),World Bank High Income,Adverse effects of medical treatment,Percent,2023,0.001880465,0.00203564,0.001710997
All Population,YLLs (Years of Life Lost),World Bank High Income,Animal contact,Number,2023,40146.02815,45362.41424,35674.38708
All Population,YLLs (Years of Life Lost),World Bank High Income,Animal contact,Percent,2023,0.000152878,0.000172835,0.000136227
All Population,YLLs (Years of Life Lost),World Bank High Income,Venomous animal contact,Number,2023,19213.29465,22350.86243,16694.38741
All Population,YLLs (Years of Life Lost),World Bank High Income,Venomous animal contact,Percent,2023,7.32E-05,8.50E-05,6.36E-05
All Population,YLLs (Years of Life Lost),World Bank High Income,Non-venomous animal contact,Number,2023,20932.7335,24339.39392,17902.64244
All Population,YLLs (Years of Life Lost),World Bank High Income,Non-venomous animal contact,Percent,2023,7.97E-05,9.25E-05,6.81E-05
All Population,YLLs (Years of Life Lost),World Bank High Income,Foreign body,Number,2023,1104681.979,1167350.448,1037551.108
All Population,YLLs (Years of Life Lost),World Bank High Income,Foreign body,Percent,2023,0.004206792,0.004443112,0.003954957
All Population,YLLs (Years of Life Lost),World Bank High Income,Pulmonary aspiration and foreign body in airway,Number,2023,1097338.378,1159116.068,1031036.658
All Population,YLLs (Years of Life Lost),World Bank High Income,Pulmonary aspiration and foreign body in airway,Percent,2023,0.004178826,0.004410988,0.003927825
All Population,YLLs (Years of Life Lost),World Bank High Income,Foreign body in other body part,Number,2023,7343.600611,8636.355428,6212.811903
All Population,YLLs (Years of Life Lost),World Bank High Income,Foreign body in other body part,Percent,2023,2.80E-05,3.30E-05,2.36E-05
All Population,YLLs (Years of Life Lost),World Bank High Income,Self-harm by other specified means,Number,2023,7110212.977,7471282.553,6803937.124
All Population,YLLs (Years of Life Lost),World Bank High Income,Self-harm by other specified means,Percent,2023,0.027076593,0.028439046,0.025937381
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Injuries,Number,2023,61767766.15,65673111.15,57264394.56
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Injuries,Percent,2023,0.123592709,0.13169235,0.114675589
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Transport injuries,Number,2023,19664445.31,22756710.5,16553950.09
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Transport injuries,Percent,2023,0.03934439,0.045592099,0.033390106
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Road injuries,Number,2023,18816224.99,21643281.94,15591405.57
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Road injuries,Percent,2023,0.03764748,0.04342606,0.031461249
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Pedestrian road injuries,Number,2023,4679315.935,6029500.796,3719947.508
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Pedestrian road injuries,Percent,2023,0.009362886,0.011991779,0.007435781
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Cyclist road injuries,Number,2023,1402917.912,1853813.409,914506.0909
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Cyclist road injuries,Percent,2023,0.002805794,0.003691159,0.001822333
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Motorcyclist road injuries,Number,2023,5495484.185,6600004.818,4300147.789
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Motorcyclist road injuries,Percent,2023,0.010994978,0.013095787,0.008675706
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Motor vehicle road injuries,Number,2023,6998429.171,8494438.434,5628866.694
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Motor vehicle road injuries,Percent,2023,0.014003326,0.01709185,0.01108241
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Other road injuries,Number,2023,240077.7851,318647.9849,178430.1556
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Other road injuries,Percent,2023,0.000480496,0.000632681,0.00035785
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Other transport injuries,Number,2023,848220.3262,1170087.183,657406.2115
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Other transport injuries,Percent,2023,0.001696911,0.002325632,0.001317836
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Unintentional injuries,Number,2023,21726692.97,23537263.49,18979190.72
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Unintentional injuries,Percent,2023,0.043472298,0.047118073,0.038068469
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Falls,Number,2023,5936189.85,7113746.172,4560149.976
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Falls,Percent,2023,0.011874216,0.013988891,0.009237679
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Drowning,Number,2023,3977049.429,4547032.755,3347488.915
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Drowning,Percent,2023,0.007959385,0.009171039,0.006617055
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,"Fire, heat, and hot substances",Number,2023,1088983.447,1307546.098,844011.2368
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,"Fire, heat, and hot substances",Percent,2023,0.00217879,0.002589535,0.001711178
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Poisonings,Number,2023,1037301.748,1214050.357,852347.9472
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Poisonings,Percent,2023,0.00207515,0.002408223,0.001709413
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Poisoning by carbon monoxide,Number,2023,601207.6425,766508.2359,453885.7051
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Poisoning by carbon monoxide,Percent,2023,0.001202841,0.001536243,0.000931333
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Poisoning by other means,Number,2023,436094.1051,573469.8729,269393.8089
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Poisoning by other means,Percent,2023,0.00087231,0.001156053,0.000551486
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Exposure to mechanical forces,Number,2023,1912828.92,2397012.376,1329040.205
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Exposure to mechanical forces,Percent,2023,0.003826967,0.004750633,0.002660717
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Self-harm by other specified means,Number,2023,7748467.83,8940197.778,6990835.673
